item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
8.645,3,0.1440069,8,94.741,2009,1,2,2,1061.951
8.97,1,0.093159236,9,55.7956,1999,1,0,1,1037.3164
12.857645,2,0.12942514,4,219.3482,1985,2,0,0,219.0482
5.405,2,0.053839713,3,198.6742,2009,1,2,2,2388.8904
12.857645,1,0.098629065,6,90.6462,1985,1,2,3,2406.2012
10.195,2,0.017658634,15,240.1538,1999,1,0,1,1442.1228
6.935,2,0.041282285,13,103.5332,1997,2,0,1,1230.3984
12.857645,2,0.17018662,13,159.0262,1985,2,0,0,159.1262
8.88,1,0.086781204,7,152.2682,1997,2,0,1,1829.6184
12.857645,2,0.04227075,5,162.521,1985,1,2,3,4567.388
9.3,1,0.08918627,3,145.3786,2002,1,1,1,2745.0935
9.0,1,0.019502966,9,169.4474,2004,2,1,1,4211.185
21.25,0,0.024650931,9,146.0102,2004,2,1,1,2916.204
12.35,1,0.026722744,3,59.2246,1999,1,0,1,984.7182
12.857645,2,0.037516862,4,124.3704,1985,1,2,3,3004.0896
16.85,2,0.023154398,13,43.9428,1997,2,0,1,351.5424
14.7,1,0.07228469,6,49.8034,2004,2,1,1,631.8442
8.63,2,0.028391879,3,173.9422,2009,1,2,2,4138.613
7.935,1,0.03186602,9,261.291,2009,1,2,2,2892.901
12.857645,2,0.024088444,5,112.7176,1985,1,2,3,1832.2816
19.85,1,0.064409055,8,126.7704,2004,2,1,1,1752.3856
5.765,1,0.082012296,0,37.5164,1997,2,0,1,656.4788
17.75,2,0.15707566,4,240.5538,1999,1,0,1,3845.661
12.857645,2,0.10711046,2,55.5588,1985,2,0,0,229.0352
8.235,1,0.014459672,8,181.895,1997,2,0,1,732.38
12.857645,1,0.07648345,6,43.4086,1985,1,2,3,847.5634
6.13,1,0.10234983,6,55.0298,1999,1,0,1,539.298
9.1,1,0.17482783,0,127.2362,2009,1,2,2,1635.8706
18.7,1,0.10459103,5,121.4072,1987,0,2,1,2450.144
15.5,2,0.075868845,0,261.7568,1999,1,0,1,1845.5977
10.695,2,0.0867648,13,156.7972,2004,2,1,1,3427.5383
6.695,1,0.03408026,5,220.8456,2009,1,2,2,5084.049
16.0,1,0.07265538,9,229.8668,2004,2,1,1,4837.7026
5.59,2,0.056555714,13,62.6168,1987,0,2,1,639.168
11.35,4,0.043402225,6,197.0742,2007,1,1,1,2587.9646
12.3,2,0.064882204,15,93.8804,2009,1,2,2,1470.0864
12.857645,2,0.044764727,13,102.4016,1985,1,2,3,2428.8384
17.75,1,0.03475265,4,248.775,1997,2,0,1,3745.125
17.75,1,0.030631322,11,178.566,2009,1,2,2,2516.724
12.857645,0,0.0,6,245.0144,1985,1,2,3,3185.1873
12.857645,1,0.11073574,0,35.2874,1985,1,2,3,988.0472
12.35,2,0.038657255,6,110.257,2009,1,2,2,1757.712
16.7,2,0.052493162,5,113.9176,1999,1,0,1,2519.3872
19.35,2,0.065891,10,167.0816,2007,1,1,1,1510.0344
15.7,2,0.11456509,3,112.0202,1997,2,0,1,337.5606
12.857645,1,0.1170658,13,196.1136,1985,1,2,3,6026.822
18.7,1,0.02645078,0,124.902,2007,1,1,1,2909.546
7.06,4,0.043863866,15,59.5904,1987,0,2,1,761.6752
11.35,1,0.0,13,52.4008,2004,2,1,1,809.6128
12.857645,2,0.036551446,13,62.7194,1985,2,0,0,123.8388
6.96,1,0.0776302,14,90.9146,2007,1,1,1,1459.4336
12.857645,1,0.3047374,4,54.7298,1985,2,0,0,107.8596
12.857645,2,0.041180767,13,37.919,1985,1,2,3,768.999
13.15,1,0.04383172,13,184.195,1999,1,0,1,2746.425
12.857645,2,0.007503372,4,146.7102,1985,1,2,3,4374.306
14.5,2,0.21468106,0,102.7332,1998,1,2,0,205.0664
7.5,0,0.060649823,8,177.4028,1998,1,2,0,354.2056
15.2,1,0.09725894,8,114.8492,2002,1,1,1,1506.0396
11.6,2,0.009763021,13,226.2404,1997,2,0,1,1800.3232
9.0,1,0.03215298,9,102.0016,2009,1,2,2,1518.024
19.35,2,0.021439694,6,119.7098,1987,0,2,1,1325.6078
15.2,1,0.15359296,13,228.0352,1998,1,2,0,458.0704
20.2,2,0.12123131,13,97.5752,2004,2,1,1,1534.0032
12.857645,1,0.11937183,4,45.2744,1985,1,2,3,905.488
12.857645,1,0.064607374,3,87.4198,1985,1,2,3,2267.7148
5.365,2,0.14024028,12,171.0764,1997,2,0,1,3263.7517
21.2,2,0.0,15,173.6738,1999,1,0,1,2954.1545
11.15,2,0.008296692,4,150.6708,2002,1,1,1,2106.5913
19.35,2,0.07719325,13,112.7518,2007,1,1,1,683.1108
13.5,1,0.055075504,8,33.3874,1999,1,0,1,282.2992
9.6,2,0.014209811,13,188.1872,2004,2,1,1,1701.7848
12.5,2,0.08187986,6,91.7488,1999,1,0,1,1358.232
15.85,1,0.078540094,3,36.3506,2004,2,1,1,607.2096
10.195,2,0.1465409,5,141.7838,1987,0,2,1,1685.8055
20.2,2,0.09705959,10,178.6028,2007,1,1,1,2302.3364
7.96,1,0.028478742,3,161.8894,2009,1,2,2,2750.42
20.0,1,0.034340926,0,45.4086,1987,0,2,1,981.3892
6.425,1,0.06353267,2,133.0626,2007,1,1,1,1442.7886
12.857645,2,0.075384244,0,262.7568,1985,1,2,3,7646.0474
12.1,1,0.08013136,9,170.9106,2009,1,2,2,1539.9954
11.6,2,0.13211192,5,82.2276,1998,1,2,0,243.6828
12.857645,1,0.08354752,9,179.166,1985,2,0,0,359.532
9.395,1,0.10373162,13,236.9932,2004,2,1,1,4242.4775
17.2,2,0.025309134,3,147.0418,2007,1,1,1,2354.2688
7.42,2,0.0258457,13,188.9872,2009,1,2,2,2458.1335
18.25,1,0.054223944,13,142.0154,2004,2,1,1,2127.231
12.857645,2,0.07579164,4,193.3794,1985,1,2,3,8388.414
17.6,2,0.03928284,13,94.641,1999,1,0,1,2799.689
12.857645,2,0.14559144,12,148.705,1985,1,2,3,1797.66
6.825,2,0.046824727,3,155.1998,2009,1,2,2,2460.7969
7.405,1,0.15906295,4,208.9296,1987,0,2,1,2700.4849
15.7,1,0.073966786,0,250.5724,2009,1,2,2,4026.7583
15.6,1,0.11757456,5,75.667,2007,1,1,1,1301.639
9.6,1,0.049617764,9,44.2086,1998,1,2,0,44.6086
12.857645,2,0.032296885,5,144.0102,1985,1,2,3,5394.9775
12.857645,2,0.037340835,5,163.1526,1985,1,2,3,3946.8623
12.857645,1,0.075707085,0,88.183,1985,1,2,3,1438.128
10.195,2,0.1466352,5,139.0838,2004,2,1,1,3652.5789
19.1,0,0.17754562,9,172.4422,1999,1,0,1,3621.2861
8.895,0,0.0726937,2,175.937,2009,1,2,2,529.311
8.945,2,0.1467013,4,262.291,1998,1,2,0,1314.955
10.3,1,0.14699927,10,103.7648,2007,1,1,1,2804.3496
16.0,2,0.17310946,13,155.2972,2002,1,1,1,3894.93
6.385,4,0.12441029,13,34.3874,2007,1,1,1,388.1614
13.0,1,0.035079516,9,47.9034,1987,0,2,1,583.2408
20.1,2,0.05476352,5,150.9366,2007,1,1,1,3476.1418
11.1,1,0.111122936,6,189.2846,2009,1,2,2,3630.6074
5.175,1,0.030330202,8,35.4874,1987,0,2,1,388.1614
11.5,2,0.0,4,88.254,1997,2,0,1,1298.31
16.75,2,0.008601441,10,73.7038,2009,1,2,2,1404.1722
12.857645,3,0.02440706,1,102.3332,1985,1,2,3,1948.1309
17.25,1,0.08426246,14,261.591,1987,0,2,1,3418.883
5.88,1,0.08644044,5,155.3998,2004,2,1,1,2153.1973
12.857645,0,0.112718925,0,54.2956,1985,1,2,3,1310.2944
7.3,1,0.08661957,5,147.6076,2007,1,1,1,3251.767
7.075,1,0.058437653,4,143.0128,1999,1,0,1,1150.5024
6.365,1,0.0,5,59.7536,2007,1,1,1,980.0576
12.857645,1,0.034504414,9,125.202,1985,1,2,3,2783.044
9.3,0,0.044652786,9,247.0802,2004,2,1,1,1228.401
5.92,2,0.019184027,14,50.3692,1987,0,2,1,591.2304
9.6,1,0.029638266,9,42.6086,2004,2,1,1,133.8258
14.15,1,0.042180996,4,52.0982,1997,2,0,1,578.5802
11.8,1,0.11507174,14,198.2084,1987,0,2,1,3769.7595
6.765,2,0.08743707,5,106.1306,2002,1,1,1,1672.4896
12.857645,2,0.014295564,6,242.6512,1985,1,2,3,12117.56
13.15,0,0.073251426,13,181.695,1998,1,2,0,549.285
12.857645,1,0.021743592,5,263.191,1985,1,2,3,6574.775
18.7,1,0.10527024,5,122.9072,2007,1,1,1,490.0288
13.3,1,0.06351327,5,149.9708,1987,0,2,1,2106.5913
9.42,2,0.044151437,5,61.5194,2007,1,1,1,866.8716
17.6,0,0.008001018,4,170.4422,1997,2,0,1,2759.0752
8.235,1,0.0828941,0,149.3076,2007,1,1,1,1921.4988
12.857645,1,0.09104221,9,162.6894,1985,1,2,3,2588.6304
13.15,2,0.038011782,13,89.6856,1999,1,0,1,703.0848
12.65,1,0.042296723,9,106.3938,2002,1,1,1,3751.783
20.7,1,0.02695441,9,73.2354,2002,1,1,1,1504.708
13.0,1,0.15393011,3,76.7986,2002,1,1,1,2648.5525
16.1,1,0.034376536,6,256.1356,2002,1,1,1,6358.39
16.0,1,0.06097143,15,226.2404,2002,1,1,1,4725.8486
12.35,1,0.0,13,118.9124,1987,0,2,1,3199.8347
14.0,1,0.023831557,0,103.1332,2009,1,2,2,1948.1309
20.5,1,0.032762494,9,40.0822,2004,2,1,1,1257.0304
8.3,1,0.035347678,6,38.0506,2004,2,1,1,531.3084
19.2,1,0.04129193,9,130.131,1999,1,0,1,1038.648
9.1,1,0.08074706,9,46.9718,2007,1,1,1,850.8924
14.15,1,0.035240818,3,255.5014,1987,0,2,1,5355.0293
7.93,1,0.005557062,5,122.1414,1999,1,0,1,2924.1936
17.1,1,0.06715405,9,114.386,1997,2,0,1,1245.046
16.2,1,0.019362306,14,154.6972,1987,0,2,1,1713.7692
6.465,0,0.124506116,3,264.7884,1997,2,0,1,3709.8376
7.155,2,0.16887149,1,34.3874,2009,1,2,2,670.4606
20.6,2,0.030504756,4,212.6244,2004,2,1,1,3599.3147
20.25,2,0.10314237,3,94.612,2009,1,2,2,652.484
12.857645,3,0.07887225,13,189.5556,1985,2,0,0,1126.5336
15.85,1,0.08212069,1,177.437,2009,1,2,2,5645.984
9.0,1,0.06948759,8,266.6884,1987,0,2,1,3974.826
12.857645,1,0.011180843,13,213.456,1985,1,2,3,4261.12
12.857645,3,0.03731547,0,50.0034,1985,1,2,3,1992.7394
18.7,1,0.037835766,6,111.1886,2007,1,1,1,2334.9607
20.85,1,0.021312043,6,104.9306,1987,0,2,1,2299.673
18.35,2,0.094218366,6,83.9882,1987,0,2,1,1202.4348
18.6,1,0.07684109,13,162.2236,2004,2,1,1,2900.2249
9.8,2,0.06380514,6,117.3492,2004,2,1,1,810.9444
15.1,2,0.08754276,6,219.8456,1999,1,0,1,6189.277
12.857645,2,0.028871235,13,188.7898,1985,1,2,3,2057.9878
7.09,0,0.00720931,0,48.1034,1987,0,2,1,1069.2748
12.857645,1,0.02286663,9,102.8332,1985,1,2,3,2768.3965
12.857645,2,0.06754373,4,57.2562,1985,1,2,3,2073.967
12.857645,1,0.038549196,7,127.5362,1985,1,2,3,1006.6896
9.5,1,0.0,7,188.9872,2007,1,1,1,1323.6104
19.0,2,0.097709544,5,48.6718,2009,1,2,2,614.5334
20.5,1,0.1432836,9,37.919,1997,2,0,1,183.095
19.85,1,0.06455188,8,125.2704,2002,1,1,1,2127.8967
21.1,1,0.029173031,9,145.7786,2007,1,1,1,1444.786
12.857645,1,0.067120954,13,132.9626,1985,1,2,3,3279.065
15.1,2,0.06702099,13,260.3304,1987,0,2,1,5424.9385
19.7,1,0.026826918,9,98.7726,1987,0,2,1,1859.5793
16.2,2,0.01665334,5,97.3726,1997,2,0,1,2055.3247
18.1,1,0.022395357,6,96.5094,2004,2,1,1,1332.9316
10.195,1,0.042113174,13,42.5428,2009,1,2,2,878.856
6.55,2,0.034604345,1,157.8288,1997,2,0,1,2514.0608
15.85,1,0.13677473,3,94.4094,2002,1,1,1,1428.141
12.857645,1,0.089343436,8,157.3604,1985,1,2,3,6021.495
12.1,1,0.030250132,3,75.267,2009,1,2,2,612.536
16.5,2,0.0796985,6,100.6332,2004,2,1,1,1537.998
12.857645,2,0.14136012,0,197.311,1985,2,0,0,392.822
16.7,1,0.03693342,4,109.1886,1998,1,2,0,222.3772
12.857645,1,0.037449986,0,76.7354,1985,1,2,3,2783.7097
11.1,1,0.2949489,0,159.0604,1998,1,2,0,792.302
11.35,2,0.005525913,6,168.279,1987,0,2,1,2376.906
9.195,2,0.04712061,5,53.1666,1997,2,0,1,768.999
12.857645,1,0.16224802,9,160.4604,1985,2,0,0,316.9208
18.85,1,0.090867296,7,127.3336,1997,2,0,1,3962.8416
8.0,2,0.030264897,1,250.3092,1997,2,0,1,6723.2485
19.1,1,0.0672954,9,41.9796,1997,2,0,1,701.7532
12.857645,1,0.02827966,4,152.234,1985,1,2,3,1071.938
12.857645,1,0.020388413,9,44.4112,1985,1,2,3,767.0016
12.857645,1,0.027644731,0,149.4708,1985,1,2,3,3159.8867
6.36,1,0.120731026,6,46.506,1999,1,0,1,652.484
19.6,1,0.025429614,8,151.7024,2007,1,1,1,2884.2456
12.857645,2,0.059438787,6,130.9968,1985,1,2,3,4828.382
17.1,2,0.07405947,6,209.0638,1997,2,0,1,3520.0847
12.857645,1,0.015693327,13,150.7366,1985,1,2,3,906.8196
12.857645,1,0.0578507,13,113.2834,1985,1,2,3,4376.969
8.76,1,0.050011057,8,126.7336,1987,0,2,1,639.168
6.775,1,0.105225965,9,84.225,2004,2,1,1,3162.55
16.25,1,0.039207026,9,116.1176,1999,1,0,1,2633.9048
19.85,1,0.044489063,4,89.4856,2004,2,1,1,1054.6272
19.75,1,0.012437935,6,189.9872,1987,0,2,1,3781.744
6.96,1,0.07735011,14,91.4146,2002,1,1,1,638.5022
8.935,1,0.040346436,5,53.7298,2009,1,2,2,593.2278
8.26,1,0.057585724,7,113.7834,1998,1,2,0,115.1834
6.71,1,0.03565903,1,218.3166,2002,1,1,1,1959.4493
8.945,2,0.087629355,4,263.491,2004,2,1,1,1840.937
12.65,1,0.0,10,107.8938,1997,2,0,1,750.3566
15.0,1,0.15422873,15,107.3938,1999,1,0,1,750.3566
15.35,1,0.09694308,14,196.5768,2007,1,1,1,7685.995
14.35,1,0.017065268,8,109.5228,1999,1,0,1,1768.3647
12.857645,1,0.0,8,100.8042,1985,1,2,3,3472.147
5.765,1,0.082178615,0,37.0164,2002,1,1,1,540.6296
8.315,2,0.03554258,0,143.3444,1987,0,2,1,1596.5884
6.13,1,0.10217163,6,53.8298,2004,2,1,1,1024.6663
14.5,2,0.12823582,0,104.1332,2004,2,1,1,205.0664
15.1,3,0.0552059,6,219.4166,1997,2,0,1,6096.065
17.25,1,0.03733763,14,163.7526,2009,1,2,2,3289.052
13.0,3,0.09924262,9,46.306,1987,0,2,1,699.09
12.857645,2,0.030143704,13,222.0114,1985,1,2,3,6207.9194
12.85,1,0.10841206,6,233.2642,2002,1,1,1,3950.1914
7.975,1,0.014628382,0,82.325,2004,2,1,1,1331.6
10.895,2,0.032454047,5,144.8102,1997,2,0,1,3062.0142
9.17,1,0.10297882,0,144.947,1997,2,0,1,4294.41
16.2,1,0.105498195,3,101.47,1998,1,2,0,399.48
14.65,1,0.17135565,6,47.6692,2004,2,1,1,739.038
12.857645,1,0.009585169,5,102.5016,1985,2,0,0,101.2016
6.985,2,0.13792646,10,184.7608,2009,1,2,2,4042.7375
17.7,1,0.0,6,115.0834,2002,1,1,1,2764.4016
16.1,2,0.0,5,35.1558,2007,1,1,1,339.558
14.75,1,0.033076387,8,237.2906,2007,1,1,1,3089.9778
12.15,1,0.006770252,11,124.473,1999,1,0,1,1231.73
12.857645,1,0.14239335,11,36.419,1985,2,0,0,109.857
18.5,1,0.025813943,10,89.1172,2002,1,1,1,892.172
12.15,1,0.015548178,5,211.2928,2007,1,1,1,5049.4272
16.1,2,0.15969819,5,32.0558,2004,2,1,1,1018.674
20.6,2,0.030634813,4,212.9244,2009,1,2,2,2540.6929
17.6,1,0.07452275,9,228.801,1999,1,0,1,3215.814
12.857645,2,0.14520095,5,35.4558,1985,2,0,0,135.8232
5.98,1,0.043651197,6,146.1418,2002,1,1,1,3089.9778
13.5,1,0.09436608,14,190.9872,1999,1,0,1,2836.308
12.85,1,0.121702395,13,42.7428,2004,2,1,1,703.0848
13.6,1,0.11761321,13,194.2136,2004,2,1,1,2527.3767
9.8,2,0.045258246,0,35.9874,2004,2,1,1,282.2992
15.0,1,0.058485616,13,44.7744,1999,1,0,1,679.116
12.857645,1,0.00994477,9,177.837,1985,1,2,3,6528.169
12.857645,2,0.08789448,13,121.173,1985,1,2,3,2586.633
16.35,1,0.11395356,6,198.2426,1998,1,2,0,790.9704
12.857645,1,0.19831665,0,54.3956,1985,2,0,0,272.978
7.05,0,0.084949955,13,109.7912,2004,2,1,1,1091.912
20.1,2,0.054549098,6,193.782,1987,0,2,1,1158.492
19.6,1,0.09454524,9,254.7698,2009,1,2,2,5327.066
16.35,2,0.062359467,6,224.0062,1987,0,2,1,4288.418
13.15,1,0.09281111,9,159.7604,1999,1,0,1,4119.97
12.65,2,0.15667962,6,238.8538,2009,1,2,2,4566.722
14.5,2,0.09735225,13,160.7262,1999,1,0,1,1750.3882
17.75,1,0.07611367,0,111.4544,2002,1,1,1,1006.6896
14.0,1,0.023783008,0,104.0332,2002,1,1,1,1435.4648
12.857645,1,0.1147713,5,93.9094,1985,1,2,3,3903.5854
9.895,2,0.048662357,5,261.7278,1997,2,0,1,4685.9004
10.195,1,0.21153939,3,110.9886,1998,1,2,0,111.1886
18.25,1,0.04443056,7,174.208,2009,1,2,2,2596.62
6.4,1,0.14186016,5,41.0796,1998,1,2,0,41.2796
5.88,1,0.0,5,154.2998,1997,2,0,1,1999.3975
6.895,1,0.022441883,10,143.8812,1987,0,2,1,2707.1428
20.5,1,0.14237045,15,90.6172,2009,1,2,2,1427.4752
14.8,1,0.13564792,10,190.8846,1998,1,2,0,191.0846
17.75,1,0.014602837,6,158.6262,1999,1,0,1,3819.0288
18.6,2,0.28701714,10,48.8376,1998,1,2,0,47.9376
12.5,3,0.031112643,6,104.999,2002,1,1,1,1444.786
19.0,2,0.065621525,6,186.5214,2004,2,1,1,5275.7993
8.26,2,0.032573726,14,125.073,2009,1,2,2,985.384
9.06,1,0.009776268,11,213.756,1997,2,0,1,1065.28
9.195,1,0.115353644,5,58.9246,2009,1,2,2,926.7936
12.857645,1,0.110901006,13,155.0998,1985,1,2,3,2768.3965
5.945,1,0.09321487,9,129.1652,2002,1,1,1,2841.6345
12.857645,2,0.0,1,84.5908,1985,1,2,3,3020.0688
13.35,2,0.014649641,3,207.3638,1999,1,0,1,5797.7866
12.65,2,0.07603021,5,189.0846,2004,2,1,1,4012.7766
12.15,2,0.04285539,10,181.695,2009,1,2,2,2929.52
12.857645,2,0.13314426,5,190.8846,1985,2,0,0,191.0846
20.85,1,0.032580703,0,180.066,2009,1,2,2,2157.192
18.25,1,0.0,5,224.1062,2009,1,2,2,4965.5366
11.3,2,0.066865325,5,260.1962,2002,1,1,1,2848.9583
17.6,1,0.018943666,8,237.359,2002,1,1,1,6145.334
5.88,2,0.03037112,5,101.799,2009,1,2,2,1960.781
12.857645,2,0.13263035,0,263.8568,1985,2,0,0,790.9704
21.25,1,0.01001904,10,184.6608,2002,1,1,1,367.5216
20.2,2,0.121254236,13,94.5752,1997,2,0,1,1821.6288
9.8,2,0.063764095,6,113.8492,1987,0,2,1,1737.738
16.6,1,0.13628614,7,171.4422,2009,1,2,2,2241.7485
12.857645,2,0.16439158,6,62.8194,1985,2,0,0,61.9194
7.035,1,0.02189371,5,262.791,2002,1,1,1,3681.874
7.93,1,0.0,5,121.8414,1997,2,0,1,2802.3523
15.5,1,0.0,14,41.377,2007,1,1,1,649.155
12.857645,4,0.067624435,4,120.944,1985,1,2,3,1078.596
12.35,2,0.18623623,0,78.7328,2002,1,1,1,1390.1904
12.857645,2,0.047037322,13,96.4068,1985,1,2,3,2624.5835
12.857645,2,0.09978043,6,225.2088,1985,2,0,0,447.4176
8.235,1,0.014488997,8,183.795,2002,1,1,1,2929.52
6.675,1,0.04200648,13,92.6462,2002,1,1,1,1665.8315
6.55,2,0.034575544,1,156.5288,1987,0,2,1,1571.288
13.5,1,0.072965145,9,160.692,2009,1,2,2,1917.504
6.86,1,0.036530413,9,227.801,2004,2,1,1,3904.917
9.8,2,0.06394663,6,116.6492,2002,1,1,1,2316.984
14.3,2,0.034551416,0,98.1726,2009,1,2,2,685.1082
19.35,1,0.026329989,6,169.2474,2007,1,1,1,3705.8428
9.3,1,0.016009057,4,250.6092,1987,0,2,1,6474.2393
12.857645,1,0.04863789,0,149.7708,1985,2,0,0,150.4708
4.805,2,0.037852995,4,126.2704,2009,1,2,2,3629.9417
12.857645,2,0.015016891,10,248.6408,1985,1,2,3,6759.2017
14.5,4,0.059160136,6,170.7448,2007,1,1,1,2045.3376
15.35,1,0.096379586,14,196.5768,2004,2,1,1,4729.8433
21.1,1,0.029008944,9,143.3786,1997,2,0,1,866.8716
12.857645,1,0.039078046,9,128.3678,1985,1,2,3,3179.195
19.5,1,0.0825366,3,177.2002,2004,2,1,1,2149.2024
6.03,1,0.0226848,4,178.1028,1987,0,2,1,4604.673
20.7,1,0.17015283,3,182.6266,2002,1,1,1,2581.9724
16.5,1,0.07382775,3,208.8638,1997,2,0,1,2484.7656
12.857645,2,0.010864186,13,185.3608,1985,1,2,3,5329.063
17.1,2,0.07436116,6,206.1638,2009,1,2,2,4141.276
12.857645,2,0.16890185,4,43.4086,1985,2,0,0,44.6086
5.26,2,0.02455854,1,95.6068,2002,1,1,1,2332.9631
14.0,2,0.04194983,13,54.064,2004,2,1,1,1118.544
7.575,1,0.055502456,4,196.5768,2002,1,1,1,1576.6144
12.857645,1,0.12066321,3,95.6778,1985,1,2,3,2910.212
16.75,2,0.00819018,3,103.7674,2004,2,1,1,2852.287
9.3,2,0.014098693,13,197.7084,2007,1,1,1,3372.9429
15.2,1,0.0,10,256.033,1998,1,2,0,1281.665
8.6,1,0.032806065,8,143.6154,2007,1,1,1,2127.231
18.6,2,0.17244682,10,47.1376,2007,1,1,1,767.0016
12.857645,1,0.024213353,9,42.4454,1985,1,2,3,293.6178
9.5,2,0.0,3,79.596,1997,2,0,1,1038.648
15.0,2,0.05468584,3,60.2904,2007,1,1,1,1581.9408
6.465,1,0.124758616,3,264.1884,2002,1,1,1,3444.849
18.5,1,0.02586664,10,88.9172,2009,1,2,2,1695.1268
6.715,2,0.12156338,0,43.7454,2004,2,1,1,545.2902
14.15,1,0.0359996,14,41.5138,1999,1,0,1,162.4552
12.857645,1,0.0,7,171.7422,1985,1,2,3,6207.9194
13.5,2,0.21561193,15,98.6068,1998,1,2,0,97.2068
17.6,2,0.039381634,13,98.041,2009,1,2,2,675.787
19.85,1,0.054331236,12,198.7768,2007,1,1,1,4532.7666
12.857645,2,0.05633848,3,184.624,1985,2,0,0,1304.968
7.855,2,0.16151689,0,37.0848,2004,2,1,1,447.4176
12.857645,2,0.18435983,13,172.6764,1985,2,0,0,858.882
8.615,1,0.116484724,6,94.1436,2002,1,1,1,1134.5232
7.405,1,0.015302764,3,89.9146,2002,1,1,1,2189.1504
12.857645,1,0.13641708,0,179.766,1985,2,0,0,179.766
18.2,1,0.05870716,9,220.5456,2009,1,2,2,3094.6384
9.3,1,0.07475375,9,246.4802,1998,1,2,0,982.7208
12.857645,1,0.031251367,0,93.3462,1985,1,2,3,1018.0082
21.25,1,0.024705596,9,145.1102,2002,1,1,1,1603.9122
8.655,2,0.0886936,13,122.5756,2007,1,1,1,2181.161
11.8,1,0.038235337,8,177.5686,1998,1,2,0,711.0744
12.857645,0,0.048980158,6,148.705,1985,1,2,3,2996.1
12.857645,1,0.19487478,11,110.2912,1985,2,0,0,218.3824
16.5,1,0.036611103,9,180.9318,1987,0,2,1,3247.7725
12.6,2,0.0,6,248.8092,2004,2,1,1,6723.2485
12.857645,2,0.07802465,13,171.4422,1985,1,2,3,3448.844
12.857645,1,0.15719001,8,156.8604,1985,2,0,0,316.9208
12.857645,2,0.022170592,1,105.199,1985,1,2,3,3199.169
15.5,4,0.15679778,13,148.6418,1987,0,2,1,3972.8286
17.25,1,0.07325106,3,76.4986,2007,1,1,1,778.986
17.5,1,0.026289985,13,253.7356,2007,1,1,1,3815.034
16.0,2,0.06532893,4,78.4986,2009,1,2,2,1791.6678
19.5,1,0.014296484,9,53.7614,1999,1,0,1,1436.7964
9.27,1,0.062038984,4,148.005,2009,1,2,2,1797.66
18.25,1,0.07590837,13,213.4218,1987,0,2,1,3846.9924
8.395,1,0.07238378,7,251.504,2007,1,1,1,7084.112
9.8,1,0.024363026,8,114.0492,1987,0,2,1,2085.2856
12.857645,1,0.06635169,10,65.0826,1985,2,0,0,193.7478
7.27,2,0.020823289,3,92.4488,2002,1,1,1,996.0368
17.6,1,0.041851755,14,162.7526,2007,1,1,1,3124.5994
13.0,2,0.045239326,14,174.1054,2007,1,1,1,4377.635
8.75,2,0.07477855,6,186.3556,2002,1,1,1,3567.3564
12.15,1,0.02958325,9,114.715,2002,1,1,1,1048.635
10.3,1,0.0,8,154.663,1987,0,2,1,2816.334
6.425,1,0.06343268,2,132.8626,2009,1,2,2,524.6504
16.6,1,0.103406064,6,116.4466,2009,1,2,2,1178.466
12.857645,1,0.1265851,5,122.4098,1985,2,0,0,120.5098
10.65,1,0.04896208,11,165.8526,2007,1,1,1,3946.8623
19.6,1,0.025286583,8,151.8024,1997,2,0,1,1366.2216
16.0,2,0.10675208,0,181.4634,1997,2,0,1,1090.5804
8.89,1,0.005485618,5,99.3016,2002,1,1,1,607.2096
20.25,2,0.102932245,3,93.212,2002,1,1,1,1304.968
12.857645,0,0.060888514,9,130.1968,1985,1,2,3,1565.9615
5.175,2,0.029662795,13,105.2622,2007,1,1,1,2328.9685
4.61,1,0.0,7,173.8396,1997,2,0,1,1221.0771
12.857645,1,0.0,6,231.9642,1985,1,2,3,6970.926
11.395,1,0.009918699,8,49.4034,2009,1,2,2,777.6544
17.7,1,0.11652045,13,186.0266,2004,2,1,1,2950.8257
18.0,1,0.015447454,8,159.2604,2004,2,1,1,3961.51
19.7,2,0.018098194,10,104.599,2009,1,2,2,309.597
5.925,2,0.09701299,4,42.9086,2007,1,1,1,758.3462
12.857645,3,0.17514326,6,222.3772,1985,1,2,3,9562.22
10.65,1,0.048785426,11,163.9526,2002,1,1,1,1644.526
14.8,1,0.019476708,8,193.0794,2004,2,1,1,3901.588
15.1,1,0.076229766,0,90.483,2002,1,1,1,1617.894
13.5,2,0.0,4,57.8562,1999,1,0,1,711.0744
16.7,0,0.022190489,4,113.1886,2007,1,1,1,3335.658
13.35,0,0.0,1,217.6166,2009,1,2,2,3265.749
10.195,1,0.0,13,147.2076,1998,1,2,0,739.038
15.7,1,0.05610384,8,153.5024,2002,1,1,1,2580.6409
13.15,1,0.06138159,5,179.9976,1998,1,2,0,181.0976
13.15,1,0.02279561,6,160.192,1997,2,0,1,1597.92
12.1,1,0.04032373,6,180.0002,1987,0,2,1,4656.605
12.8,1,0.07001264,15,262.8252,2007,1,1,1,2885.5771
12.857645,1,0.044591773,9,59.6562,1985,1,2,3,2192.4795
4.805,2,0.037699424,4,125.5704,1997,2,0,1,3880.2825
18.75,1,0.052040916,8,105.728,1997,2,0,1,2024.032
7.6,2,0.14229226,15,171.3448,1987,0,2,1,3238.4512
9.5,2,0.13252193,5,228.6668,2004,2,1,1,4146.6025
